zcta,cbsa_name,county_name,state_name,Apply Poverty ,Concentrated wealth per square mile,population_per_square_mile,income_per_capita,Median age - V1 x income per capita x V2 (income per capita*(median age-V1)*V2),Home equity per capita (housing units*%owner-occupied*median value)*V3,poverty_rate,pop_total,pop_total,area_land_sq_miles,median_age,median_age_male,median_age_female,pop_total_18_64,pop_pct_18_64,race_pct_nh_white,race_pct_nh_black,race_pct_nh_amerind_alaskan,race_pct_nh_asian,race_pct_nh_nhpi,race_pct_nh_other,race_pct_nh_two_plus,race_pct_hispanic,income_per_capita,income_median_hh,mean_travel_time_to_work,housing_units,hu_pct_occupied,occupied_hu_pct_owner_occupied,ZILLOW Typical Home Values,educ_pct_hs_grad,educ_pct_bachelors,educ_pct_postgrad,veteran_pct
924,San Juan-Bayamón-Caguas,San Juan Municipio,Puerto Rico,15800573.1,253183638.3,10104,15186,25056.9,0,0.46879622,47080,47080,4.659380283,41.5,38.2,43.4,26529,0.563487681,0.004396771,0.000658454,0,0,0,0.001890399,0.002166525,0.99088785,15186,21046,27.7,24479,0.8046897,0.5156361,0,0.25985312,0.19931066,0.10481043,0.028637376
924,San Juan-Bayamón-Caguas,San Juan Municipio,Puerto Rico,15800573.1,253183638.3,10104,15186,25056.9,0,0.46879622,47080,47080,4.659380283,41.5,38.2,43.4,26529,0.563487681,0.004396771,0.000658454,0,0,0,0.001890399,0.002166525,0.99088785,15186,21046,27.7,24479,0.8046897,0.5156361,0,0.25985312,0.19931066,0.10481043,0.028637376
89101,Las Vegas-Henderson-Paradise,Clark County,Nevada,98444176.4,252951189.7,8205,20651,20444.49,10384.59156,0.30540875,44134,44134,5.378945586,34.9,35.6,33.8,29406,0.666289029,0.196016676,0.134884669,0.003625323,0.038451081,0.003353424,0.005868491,0.038156523,0.579643812,20651,35029,26.6,18157,0.8738778,0.19001701,304022.29,0.29950544,0.071404375,0.029096944,0.065574735
77099,Houston-The Woodlands-Sugar Land,Harris County,Texas,121004942.6,252856075.7,8083,20708,17808.88,13474.38639,0.26072368,49541,49541,6.129195415,33.6,33.9,33.3,29680,0.599099736,0.083324923,0.319593872,0.000242224,0.128035365,0,0.005692255,0.01073858,0.452372782,20708,45691,28.6,17551,0.91994756,0.36411494,227091.21,0.29325822,0.13038066,0.044159077,0.02302068
83840,Sandpoint,Bonner County,Idaho,188381096,252687903.3,2274,28180,38324.8,72775.01911,0.12724552,673,673,0.295899318,38.6,41.7,38.2,392,0.582466568,0.943536404,0,0,0,0,0,0.028231798,0.028231798,28180,67188,11.6,292,0.9143836,0.8164794,449335.65,0.52683896,0.1252485,0.049701788,0.13962264
17344,Gettysburg,Adams County,Pennsylvania,228713785.2,252351998.1,4860,29942,26947.8,24972.88909,0.046835795,3633,3633,0.747479175,34,33.4,35.4,2115,0.582163501,0.912744288,0,0,0,0,0,0.006055601,0.08120011,29942,70955,25.2,1448,0.964779,0.5776664,224848.85,0.42551333,0.12188729,0.03713412,0.08389513
29206,Columbia,Richland County,South Carolina,213277575.9,252295549.3,2171,55212,65702.28,50527.12919,0.077325925,18746,18746,8.636048121,36.9,35.8,37.5,10610,0.565987411,0.73845087,0.138216153,0.002347167,0.016003414,0,0.020164302,0.040168569,0.044649525,55212,83708,20.5,9223,0.8805161,0.64166975,363531.59,0.100569114,0.37522414,0.26350665,0.11007602
91301,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,228381100.7,252218113.5,762,80016,155231.04,175648.1973,0.04725476,25244,25244,33.11703252,44.4,43,46.4,15303,0.606203454,0.693194422,0.013745841,0.000950721,0.067382348,0.001069561,0.010616384,0.052091586,0.160949136,80016,157582,27.4,9490,0.9321391,0.80126613,1251146.43,0.103365526,0.39649162,0.262785,0.027741835
60542,Chicago-Naperville-Elgin,Kane County,Illinois,223079550.1,252169508.9,1912,49763,82108.95,49799.15316,0.057679374,18105,18105,9.470598638,41.5,41.7,41.2,11738,0.648329191,0.722341895,0.081303507,0.002319801,0.031538249,0,0,0.014913007,0.14758354,49763,105450,29.5,7162,0.97207487,0.73972994,350141.23,0.20785396,0.24344225,0.14565118,0.04149698
2871,Providence-Warwick,Newport County,Rhode Island,225561890.5,251947613.2,1040,60148,140746.32,101550.1274,0.05236351,17748,17748,17.06814085,48.4,45.9,50.2,9843,0.554597701,0.903932838,0.009634888,0,0.009747577,0,0.000619788,0.03296146,0.043103448,60148,107360,24.3,8066,0.89858663,0.8053256,617547.28,0.15418671,0.3540951,0.24219525,0.113866
2871,Providence-Warwick,Newport County,Rhode Island,225561890.5,251947613.2,1040,60148,140746.32,101550.1274,0.05236351,17748,17748,17.06814085,48.4,45.9,50.2,9843,0.554597701,0.903932838,0.009634888,0,0.009747577,0,0.000619788,0.03296146,0.043103448,60148,107360,24.3,8066,0.89858663,0.8053256,617547.28,0.15418671,0.3540951,0.24219525,0.113866
77550,Houston-The Woodlands-Sugar Land,Galveston County,Texas,134506943.1,251934878.1,3070,34909,49570.78,32481.21016,0.23305216,23215,23215,7.560830663,39.2,38.7,40.3,15487,0.667111781,0.453499892,0.20215378,0.000603058,0.034546629,0.00538445,0.001723024,0.013999569,0.288089597,34909,47366,18.9,15592,0.7235762,0.4126928,323905.18,0.22766432,0.19121633,0.13567083,0.067891575
95811,Sacramento-Roseville-Folsom,Sacramento County,California,146445225,251933656,3651,57486,42539.64,26470.05148,0.20935756,8456,8456,2.31626834,32.4,33.5,31.6,7279,0.860808893,0.505558184,0.089049196,0.009815516,0.098746452,0.018803217,0.00603122,0.040089877,0.231906339,57486,75826,20.6,4890,0.92719835,0.1557124,634081.45,0.11302936,0.34174412,0.20038365,0.029303564
19406,Philadelphia-Camden-Wilmington,Montgomery County,Pennsylvania,232676945.3,251899311.2,2144,57096,63947.52,53531.99255,0.03815486,28826,28826,13.44372246,36.2,35,37.8,18832,0.653299105,0.643793797,0.082182752,0.000312218,0.205751752,0,0.005932145,0.028342469,0.033684868,57096,106952,24,13852,0.9230436,0.52424526,460424.66,0.16041638,0.39815977,0.22691575,0.05267416
55432,Minneapolis-St. Paul-Bloomington,Anoka County,Minnesota,197076721.8,251754913.2,3307,35749,37893.94,38223.30546,0.10859409,32670,32670,9.877663868,35.6,36,35.1,20220,0.618916437,0.591888583,0.172053872,0.008784818,0.059626569,0,0,0.042056933,0.125589226,35749,75288,24.4,13386,0.95323473,0.6304075,310481.21,0.2673393,0.21196218,0.0858707,0.06511795
35209,Birmingham-Hoover,Jefferson County,Alabama,195495493.2,251711961.8,3116,49408,29150.72,51634.50524,0.11166825,29884,29884,9.59106454,30.9,30.5,31.3,18878,0.631709276,0.656270914,0.225003346,0.000501941,0.027004417,0.000435015,0.005253647,0.02138268,0.064148039,49408,74742,18,15134,0.82727635,0.51557505,478093.14,0.13162403,0.35108662,0.27866396,0.043753084
20151,Washington-Arlington-Alexandria,Fairfax County,Virginia,230921517.9,251495490.3,1381,56218,88824.44,93343.71947,0.040903263,21893,21893,15.85796831,40.8,40.3,41.9,13889,0.634403691,0.336591605,0.0362673,0,0.39757,0,0.003151692,0.025578952,0.200840451,56218,137483,30.6,6863,0.9918403,0.80108714,749522.83,0.16295168,0.32112697,0.26920947,0.04813318
84041,Ogden-Clearfield,Davis County,Utah,201917681.1,251366911.8,3685,33733,17878.49,50335.10095,0.09836066,55009,55009,14.92782561,30.3,30.1,31,33933,0.616862695,0.761420858,0.018724209,0.00361759,0.016688178,0.00974386,0.00172699,0.03081314,0.157265175,33733,82890,23.1,18705,0.9655172,0.6496678,471982.2,0.26431853,0.20431852,0.1101072,0.070604086
70114,New Orleans-Metairie,Orleans Parish,Louisiana,121649254.2,251347146.8,4355,27045,43542.45,14166.82965,0.2580055,22010,22010,5.053493788,41.1,39.4,42.9,13370,0.607451159,0.17514766,0.740208996,0.002726034,0.005997274,0,0.005315766,0.027578373,0.043025897,27045,40175,23.2,11813,0.79226273,0.428892,155362.19,0.2881473,0.15082957,0.108597286,0.08640064
75068,Dallas-Fort Worth-Arlington,Denton County,Texas,217351402.6,251273983.3,2443,44684,46024.52,56834.66009,0.06750118,68074,68074,27.86613932,35.3,34.8,35.7,42297,0.621338543,0.42211417,0.190072568,0.001953756,0.103269971,0.000381937,0.00141023,0.062123571,0.218673796,44684,119464,38,22408,0.96835953,0.8208673,434422.04,0.17913282,0.27253175,0.15197346,0.06327653
2071,Boston-Cambridge-Newton,Norfolk County,Massachusetts,251142239.4,251142239.4,1539,67877,40047.43,123177.3692,0,1480,1480,0.961895949,30.9,30.9,32.1,1027,0.693918919,0.901351351,0,0,0,0,0.046621622,0.027027027,0.025,67877,200496,24.4,476,1,0.94957983,806648.26,0.14299706,0.62977475,0.0920666,0.010638298
6897,Bridgeport-Stamford-Norwalk,Western Connecticut Planning Region,Connecticut,240192547.5,251109138.1,690,108686,203242.82,160927.9075,0.021736745,18473,18473,26.79044618,43.7,42.3,44.9,10637,0.575813349,0.780869377,0.01716018,0,0.060304228,0,0.010068749,0.070751908,0.060845558,108686,230545,38.2,6590,0.94233686,0.8874396,1078868.2,0.10373134,0.39502487,0.36343282,0.034909576
37923,Knoxville,Knox County,Tennessee,194205350,251074055.4,2829,37378,39620.68,49137.7311,0.11325086,31364,31364,11.08764026,35.6,34.4,36.5,19562,0.623708711,0.774901161,0.073970157,0.000382604,0.033350338,0.002136207,0.00267823,0.029715598,0.082865706,37378,67828,20.3,14228,0.9163621,0.61412793,384952.12,0.1887179,0.2896279,0.1724713,0.063764185
43623,Toledo,Lucas County,Ohio,182771358.1,251043143.5,2989,37041,56672.73,27307.72371,0.1359762,19995,19995,6.688846979,40.3,39,42.1,12065,0.60340085,0.776194049,0.061365341,0.000350088,0.027806952,0.000250063,0.001250313,0.046811703,0.085971493,37041,65986,21.5,9842,0.9296891,0.65420765,182431.65,0.25450766,0.21120718,0.12339969,0.05993865
95258,Stockton,San Joaquin County,California,217495024.1,250905989.9,1207,52986,116039.34,91851.89197,0.066580646,3885,3885,3.218964349,46.9,48.9,43.3,2281,0.587129987,0.685971686,0.007979408,0,0.018275418,0,0.002316602,0.051480051,0.233976834,52986,115298,28.5,1576,0.9587563,0.812045,581653.82,0.27281812,0.13824117,0.13624251,0.095537394
8648,Trenton-Princeton,Mercer County,New Jersey,227796785,250899872.6,1895,54577,79682.42,52692.95864,0.046040453,31626,31626,16.68595397,39.6,38.3,41.1,20905,0.661006767,0.582021122,0.125055334,9.49E-05,0.139473851,0.000505913,0.001043445,0.017801809,0.134003668,54577,119151,28.4,12189,0.9448683,0.67960405,425825.37,0.17660148,0.3075612,0.28710762,0.019362364
30067,Atlanta-Sandy Springs-Alpharetta,Cobb County,Georgia,189589366.6,250808322.2,3243,49314,41423.76,35925.42674,0.12204331,46595,46595,14.36987945,33.4,32.9,34.1,30837,0.661809207,0.430239296,0.272067818,0.002747076,0.07895697,0.000171692,0.033479987,0.06577959,0.116557571,49314,72083,27.7,21094,0.9146203,0.4161613,416974.77,0.16311696,0.33105856,0.1927313,0.051377926
27502,Raleigh-Cary,Wake County,North Carolina,234289240.1,250803342.6,1692,54362,66321.64,81883.31104,0.032922413,47943,47943,28.33052341,37.2,37.5,37.1,29523,0.615793755,0.696556327,0.06814342,0.001293202,0.119412636,0.001585216,0.005569113,0.039254949,0.068185137,54362,130683,23.8,17739,0.9464457,0.8100542,577313.46,0.091162436,0.38217112,0.27175757,0.04804042
2558,Boston-Cambridge-Newton,Plymouth County,Massachusetts,159849187.1,250797869.3,1630,45664,153887.68,0,0.18131869,1820,1820,1.116738266,58.7,59.7,54.4,1119,0.614835165,0.706043956,0.043406593,0,0,0,0.113186813,0.102747253,0.034615385,45664,72586,16,1733,0.57357186,0.7434608,0,0.40782493,0.10013263,0.06366048,0.19303423
2071,Boston-Cambridge-Newton,Norfolk County,Massachusetts,251142239.4,251142239.4,1539,67877,40047.43,123177.3692,0,1480,1480,0.961895949,30.9,30.9,32.1,1027,0.693918919,0.901351351,0,0,0,0,0.046621622,0.027027027,0.025,67877,200496,24.4,476,1,0.94957983,806648.26,0.14299706,0.62977475,0.0920666,0.010638298
6897,Bridgeport-Stamford-Norwalk,Western Connecticut Planning Region,Connecticut,240192547.5,251109138.1,690,108686,203242.82,160927.9075,0.021736745,18473,18473,26.79044618,43.7,42.3,44.9,10637,0.575813349,0.780869377,0.01716018,0,0.060304228,0,0.010068749,0.070751908,0.060845558,108686,230545,38.2,6590,0.94233686,0.8874396,1078868.2,0.10373134,0.39502487,0.36343282,0.034909576
37923,Knoxville,Knox County,Tennessee,194205350,251074055.4,2829,37378,39620.68,49137.7311,0.11325086,31364,31364,11.08764026,35.6,34.4,36.5,19562,0.623708711,0.774901161,0.073970157,0.000382604,0.033350338,0.002136207,0.00267823,0.029715598,0.082865706,37378,67828,20.3,14228,0.9163621,0.61412793,384952.12,0.1887179,0.2896279,0.1724713,0.063764185
43623,Toledo,Lucas County,Ohio,182771358.1,251043143.5,2989,37041,56672.73,27307.72371,0.1359762,19995,19995,6.688846979,40.3,39,42.1,12065,0.60340085,0.776194049,0.061365341,0.000350088,0.027806952,0.000250063,0.001250313,0.046811703,0.085971493,37041,65986,21.5,9842,0.9296891,0.65420765,182431.65,0.25450766,0.21120718,0.12339969,0.05993865
95258,Stockton,San Joaquin County,California,217495024.1,250905989.9,1207,52986,116039.34,91851.89197,0.066580646,3885,3885,3.218964349,46.9,48.9,43.3,2281,0.587129987,0.685971686,0.007979408,0,0.018275418,0,0.002316602,0.051480051,0.233976834,52986,115298,28.5,1576,0.9587563,0.812045,581653.82,0.27281812,0.13824117,0.13624251,0.095537394
8648,Trenton-Princeton,Mercer County,New Jersey,227796785,250899872.6,1895,54577,79682.42,52692.95864,0.046040453,31626,31626,16.68595397,39.6,38.3,41.1,20905,0.661006767,0.582021122,0.125055334,9.49E-05,0.139473851,0.000505913,0.001043445,0.017801809,0.134003668,54577,119151,28.4,12189,0.9448683,0.67960405,425825.37,0.17660148,0.3075612,0.28710762,0.019362364
30067,Atlanta-Sandy Springs-Alpharetta,Cobb County,Georgia,189589366.6,250808322.2,3243,49314,41423.76,35925.42674,0.12204331,46595,46595,14.36987945,33.4,32.9,34.1,30837,0.661809207,0.430239296,0.272067818,0.002747076,0.07895697,0.000171692,0.033479987,0.06577959,0.116557571,49314,72083,27.7,21094,0.9146203,0.4161613,416974.77,0.16311696,0.33105856,0.1927313,0.051377926
27502,Raleigh-Cary,Wake County,North Carolina,234289240.1,250803342.6,1692,54362,66321.64,81883.31104,0.032922413,47943,47943,28.33052341,37.2,37.5,37.1,29523,0.615793755,0.696556327,0.06814342,0.001293202,0.119412636,0.001585216,0.005569113,0.039254949,0.068185137,54362,130683,23.8,17739,0.9464457,0.8100542,577313.46,0.091162436,0.38217112,0.27175757,0.04804042
2558,Boston-Cambridge-Newton,Plymouth County,Massachusetts,159849187.1,250797869.3,1630,45664,153887.68,0,0.18131869,1820,1820,1.116738266,58.7,59.7,54.4,1119,0.614835165,0.706043956,0.043406593,0,0,0,0.113186813,0.102747253,0.034615385,45664,72586,16,1733,0.57357186,0.7434608,0,0.40782493,0.10013263,0.06366048,0.19303423
29650,Greenville-Anderson,Greenville County,South Carolina,221470107.6,250788482,2155,46064,64950.24,51438.72832,0.058452394,38725,38725,17.9719689,39.1,37.4,40.1,22353,0.577224015,0.727101356,0.081084571,0.000800516,0.079845061,0.000284054,0.003176243,0.015984506,0.091723693,46064,91439,22.2,16012,0.92667997,0.76384956,351502.53,0.15769406,0.32709152,0.19495621,0.068666086
44708,Canton-Massillon,Stark County,Ohio,195041582,250624754,2470,37097,74194,27271.27271,0.11088923,24858,24858,10.06374553,45,43.1,46.4,14435,0.580698367,0.818368332,0.079974254,0,0.032504626,0,0.002453938,0.04071124,0.02598761,37097,58760,18.2,11961,0.9090377,0.7108434,175419.66,0.354121,0.1566747,0.10307979,0.066526085
33907,Cape Coral-Fort Myers,Lee County,Florida,177831044.5,250611784.2,3517,30228,47457.96,23790.49424,0.14520614,25828,25828,7.342851344,40.7,35.5,48.2,15339,0.593890352,0.532019514,0.088586031,0.001393836,0.028380053,0,0.014519127,0.041466625,0.293634815,30228,51122,23.6,14105,0.79716414,0.42200285,258992.99,0.313281,0.17169265,0.10513271,0.056227524
73112,Oklahoma City,Oklahoma County,Oklahoma,156075802.6,250524526,4173,33411,37086.21,22941.98727,0.18850195,31809,31809,7.621756471,36.1,36.7,35.6,20908,0.657298249,0.546480556,0.129334465,0.029708573,0.041340501,0.00053444,0.007324971,0.063283976,0.181992518,33411,55138,19.4,16712,0.903662,0.5150973,187623.54,0.22608581,0.20955256,0.11743866,0.06837976
18020,Allentown-Bethlehem-Easton,Northampton County,Pennsylvania,222731131.7,250426223.6,1625,51521,93768.22,60353.61633,0.05529591,21153,21153,13.01836189,43.2,42.8,43.5,12936,0.611544462,0.734694842,0.039994327,0.000330922,0.049685624,0.005105659,0.009833121,0.020848107,0.139507398,51521,118048,26.3,7975,0.9672727,0.8660876,382176.36,0.2775061,0.25108665,0.16388209,0.06611474
55429,Minneapolis-St. Paul-Bloomington,Hennepin County,Minnesota,201526177.8,250418832,4719,31076,23928.52,29133.99974,0.09762176,28392,28392,6.016125258,32.7,32.3,33.1,16787,0.591258101,0.35161313,0.342772612,0.00623415,0.143526345,0,0.003733446,0.040398704,0.111721612,31076,65674,22.9,10531,0.9746463,0.564887,285330.28,0.27416283,0.17784746,0.056221303,0.049000807
14051,Buffalo-Cheektowaga,Erie County,New York,221729422.6,250328220.2,1274,59097,119375.94,77067.55472,0.0571226,19747,19747,15.49633392,45.2,43.8,46,11237,0.569048463,0.829645009,0.021066491,0.000557047,0.091963336,0,0.000455765,0.022585709,0.033726642,59097,116964,24.3,8265,0.9673321,0.81150717,469128.57,0.12768506,0.28058314,0.34819353,0.06380903
92253,Riverside-San Bernardino-Ontario,Riverside County,California,202589357.4,250308110.6,937,58592,152339.2,114846.7868,0.09532003,37898,37898,40.45340163,51,46.5,54.6,19531,0.515357011,0.541664468,0.015541717,0.0033511,0.036017732,0.002137316,0.002876141,0.033088817,0.365322708,58592,92744,26.5,24459,0.6284394,0.742372,762854.04,0.22277701,0.2427848,0.14154184,0.068653435
93728,Fresno,Fresno County,California,143482014.1,250267155,5881,27700,23545,19007.60742,0.2133423,17892,17892,3.042154101,33.5,31.5,35.9,11680,0.652805723,0.239548402,0.024536106,0.000950145,0.043874357,0.000558909,0,0.025989269,0.664542812,27700,48197,21,6786,0.9395815,0.36464867,292545.48,0.26605505,0.12570572,0.052928723,0.030264724
75052,Dallas-Fort Worth-Arlington,Dallas County,Texas,210146447.7,250266035.2,3579,33975,33295.5,36638.00195,0.08015388,94636,94636,26.44476661,34.8,33.8,35.7,58861,0.621972611,0.206908576,0.271725348,0.002197895,0.097573862,0.000253603,0.001975992,0.024916522,0.394448202,33975,84055,29,32641,0.94960326,0.66650534,335667.17,0.24646735,0.21326207,0.08909304,0.063766465
15144,Pittsburgh,Allegheny County,Pennsylvania,218981389.8,250264445.5,1902,40215,106569.75,24981.76942,0.0625,3954,3954,2.078420315,51.5,48.6,53,2367,0.598634294,0.943854325,0.001264542,0,0.001011634,0,0.003540718,0.019979767,0.030349014,40215,67540,26.3,2032,0.9281496,0.67179215,155924.1,0.35028976,0.21249194,0.098519,0.08614916
23294,Richmond,Henrico County,Virginia,204323588,250045271,4636,38236,27912.28,26026.60044,0.09142681,19669,19669,4.242927031,32.3,31.6,33.3,13229,0.672581219,0.472418527,0.174894504,0.003050486,0.196044537,0,0.012303625,0.040622299,0.100666023,38236,66394,19.8,8823,0.95183045,0.35746607,341050.76,0.24516854,0.2576779,0.15558052,0.042623166
33607,Tampa-St. Petersburg-Clearwater,Hillsborough County,Florida,154896937,249901766.9,2615,39023,61266.11,34301.28211,0.19008435,24257,24257,9.276357905,40.7,38.6,42.9,16850,0.694644845,0.298017067,0.193964629,0,0.026796389,0,0.000577153,0.021478336,0.459166426,39023,57581,23.4,12926,0.86360824,0.41171727,362074.07,0.29528013,0.21728161,0.11379165,0.059180137
20774,Washington-Arlington-Alexandria,Prince George's County,Maryland,222826858.4,249882120.3,1463,56989,99730.75,71114.78264,0.05413605,51010,51010,34.87576705,42.5,38.8,46.4,32912,0.645206822,0.045677318,0.85808665,0.000254852,0.016879043,0,0.006214468,0.033738483,0.039149186,56989,118595,37.8,21334,0.9652667,0.76472586,460701.7,0.18653998,0.25447348,0.20488256,0.08364673
34224,Punta Gorda,Charlotte County,Florida,185449805.4,249853153.6,1189,36680,143052,67171.04496,0.1288824,15263,15263,12.84208059,64,66.5,62.1,6785,0.444539081,0.908668021,0.005634541,0.001113805,0.011465636,0,0.009303545,0.033283103,0.03053135,36680,52129,25.8,11277,0.6817416,0.7996878,333517.14,0.35884264,0.15154491,0.08015411,0.11252564
2081,Boston-Cambridge-Newton,Norfolk County,Massachusetts,227992959.4,249764709.4,1128,66416,114899.68,106575.6444,0.04358452,19990,19990,17.72584984,42.3,38.5,46.6,11646,0.582591296,0.867233617,0.024312156,0.002051026,0.032066033,0,0.000850425,0.026963482,0.046523262,66416,141599,34.7,7666,0.9581268,0.8062628,719502.54,0.17489442,0.356706,0.21472259,0.047093254
2081,Boston-Cambridge-Newton,Norfolk County,Massachusetts,227992959.4,249764709.4,1128,66416,114899.68,106575.6444,0.04358452,19990,19990,17.72584984,42.3,38.5,46.6,11646,0.582591296,0.867233617,0.024312156,0.002051026,0.032066033,0,0.000850425,0.026963482,0.046523262,66416,141599,34.7,7666,0.9581268,0.8062628,719502.54,0.17489442,0.356706,0.21472259,0.047093254
60585,Chicago-Naperville-Elgin,Will County,Illinois,240384106.5,249756557,1663,57231,79551.09,70621.71838,0.018763172,24754,24754,14.88400442,38.9,36.9,40.6,15877,0.64139129,0.64983437,0.114809728,0.004605316,0.143936334,0,0.002989416,0.023066979,0.060757857,57231,153026,35.4,7596,0.9918378,0.9084152,510862.07,0.15346314,0.3924673,0.20414938,0.041109096
